,Store,Dept,Date,Weekly_Sales,IsHoliday
189094,20,13,03/12/2010,55543.7,False
189095,20,13,10/12/2010,54023.84,False
189096,20,13,17/12/2010,47484.84,False
189097,20,13,24/12/2010,48728.62,False
189098,20,13,31/12/2010,48567.92,True
189099,20,13,07/01/2011,58517.42,False
189100,20,13,14/01/2011,52311.28,False
189101,20,13,21/01/2011,51076.52,False
189102,20,13,28/01/2011,49566.25,False
189103,20,13,04/02/2011,62360.17,False
189104,20,13,11/02/2011,54130.73,True
189105,20,13,18/02/2011,58677.65,False
189106,20,13,25/02/2011,54708.53,False
189107,20,13,04/03/2011,62073.65,False
189108,20,13,11/03/2011,54880.23,False
189109,20,13,18/03/2011,54047.87,False
189110,20,13,25/03/2011,51751.59,False
189111,20,13,01/04/2011,56687.9,False
189112,20,13,08/04/2011,52225.06,False
189113,20,13,15/04/2011,53180.83,False
189114,20,13,22/04/2011,51980.62,False
189115,20,13,29/04/2011,50731.64,False
189116,20,13,06/05/2011,57386.42,False
189117,20,13,13/05/2011,50885.7,False
189118,20,13,20/05/2011,55275.41,False
189119,20,13,27/05/2011,50904.1,False
189120,20,13,03/06/2011,53508.23,False
189121,20,13,10/06/2011,55002.54,False
189122,20,13,17/06/2011,52169.35,False
189123,20,13,24/06/2011,51148.0,False
189124,20,13,01/07/2011,56817.41,False
189125,20,13,08/07/2011,57626.81,False
189126,20,13,15/07/2011,56066.39,False
189127,20,13,22/07/2011,55218.68,False
189128,20,13,29/07/2011,56342.69,False
189129,20,13,05/08/2011,63729.25,False
189130,20,13,12/08/2011,59599.24,False
189131,20,13,19/08/2011,57717.0,False
189132,20,13,26/08/2011,57526.23,False
189133,20,13,02/09/2011,66810.5,False
189134,20,13,09/09/2011,60828.41,True
189135,20,13,16/09/2011,58032.3,False
189136,20,13,23/09/2011,57448.5,False
189137,20,13,30/09/2011,61201.15,False
189138,20,13,07/10/2011,64797.18,False
189139,20,13,14/10/2011,58923.55,False
189140,20,13,21/10/2011,58070.35,False
189141,20,13,28/10/2011,56044.07,False
189142,20,13,04/11/2011,62372.36,False
189143,20,13,11/11/2011,58246.15,False
189144,20,13,18/11/2011,55469.85,False
189145,20,13,25/11/2011,51576.1,True
189146,20,13,02/12/2011,56560.13,False
189147,20,13,09/12/2011,53198.33,False
189148,20,13,16/12/2011,49866.01,False
189149,20,13,23/12/2011,54618.34,False
189150,20,13,30/12/2011,48460.74,True
189151,20,13,06/01/2012,61544.83,False
189152,20,13,13/01/2012,53482.21,False
189153,20,13,20/01/2012,57347.52,False
189154,20,13,27/01/2012,50508.59,False
189155,20,13,03/02/2012,61413.99,False
189156,20,13,10/02/2012,60225.4,True
189157,20,13,17/02/2012,54254.83,False
189158,20,13,24/02/2012,56944.29,False
189159,20,13,02/03/2012,61616.89,False
189160,20,13,09/03/2012,57875.81,False
189161,20,13,16/03/2012,52153.14,False
189162,20,13,23/03/2012,54165.05,False
189163,20,13,30/03/2012,58818.47,False
189164,20,13,06/04/2012,59788.22,False
189165,20,13,13/04/2012,49315.51,False
189166,20,13,20/04/2012,53263.49,False
189167,20,13,27/04/2012,55224.92,False
189168,20,13,04/05/2012,58900.0,False
189169,20,13,11/05/2012,53720.12,False
189170,20,13,18/05/2012,52444.91,False
189171,20,13,25/05/2012,54401.94,False
189172,20,13,01/06/2012,55342.38,False
189173,20,13,08/06/2012,58014.38,False
189174,20,13,15/06/2012,52253.35,False
189175,20,13,22/06/2012,53205.61,False
189176,20,13,29/06/2012,55860.23,False
189177,20,13,06/07/2012,61420.16,False
189178,20,13,13/07/2012,56234.1,False
189179,20,13,20/07/2012,53163.76,False
189180,20,13,27/07/2012,54475.94,False
189181,20,13,03/08/2012,63108.06,False
189182,20,13,10/08/2012,58899.62,False
189183,20,13,17/08/2012,58000.14,False
189184,20,13,24/08/2012,59604.71,False
189185,20,13,31/08/2012,61694.95,False
189186,20,13,07/09/2012,61486.14,True
189187,20,13,14/09/2012,58458.65,False
189188,20,13,21/09/2012,56389.76,False
189189,20,13,28/09/2012,56715.79,False
189190,20,13,05/10/2012,66946.25,False
189191,20,13,12/10/2012,59613.1,False
189192,20,13,19/10/2012,53400.87,False
189193,20,13,26/10/2012,52274.87,False
189194,20,14,05/02/2010,31194.85,False
189195,20,14,12/02/2010,23168.73,True
189196,20,14,19/02/2010,27348.55,False
189197,20,14,26/02/2010,25144.31,False
189198,20,14,05/03/2010,27977.07,False
189199,20,14,12/03/2010,25851.36,False
189200,20,14,19/03/2010,21520.47,False
189201,20,14,26/03/2010,18959.67,False
189202,20,14,02/04/2010,24053.52,False
189203,20,14,09/04/2010,21460.13,False
189204,20,14,16/04/2010,18235.22,False
189205,20,14,23/04/2010,19826.09,False
189206,20,14,30/04/2010,18072.88,False
189207,20,14,07/05/2010,23520.87,False
189208,20,14,14/05/2010,23035.5,False
189209,20,14,21/05/2010,18871.28,False
189210,20,14,28/05/2010,18604.28,False
189211,20,14,04/06/2010,21021.49,False
189212,20,14,11/06/2010,19098.83,False
189213,20,14,18/06/2010,19827.09,False
189214,20,14,25/06/2010,18496.32,False
189215,20,14,02/07/2010,21898.88,False
189216,20,14,09/07/2010,20108.27,False
189217,20,14,16/07/2010,20627.05,False
189218,20,14,23/07/2010,17209.46,False
189219,20,14,30/07/2010,20293.46,False
189220,20,14,06/08/2010,19937.12,False
189221,20,14,13/08/2010,20724.76,False
189222,20,14,20/08/2010,20996.8,False
189223,20,14,27/08/2010,21579.43,False
189224,20,14,03/09/2010,22173.96,False
189225,20,14,10/09/2010,21257.65,True
189226,20,14,17/09/2010,22880.59,False
189227,20,14,24/09/2010,18361.03,False
189228,20,14,01/10/2010,19927.55,False
189229,20,14,08/10/2010,21082.21,False
189230,20,14,15/10/2010,19524.2,False
189231,20,14,22/10/2010,19258.61,False
189232,20,14,29/10/2010,21756.26,False
189233,20,14,05/11/2010,26738.04,False
189234,20,14,12/11/2010,27970.06,False
189235,20,14,19/11/2010,33178.52,False
189236,20,14,26/11/2010,60666.1,True
189237,20,14,03/12/2010,36594.03,False
189238,20,14,10/12/2010,51142.9,False
189239,20,14,17/12/2010,57065.12,False
189240,20,14,24/12/2010,96531.12,False
189241,20,14,31/12/2010,22280.51,True
189242,20,14,07/01/2011,18150.65,False
189243,20,14,14/01/2011,16142.89,False
189244,20,14,21/01/2011,16380.09,False
189245,20,14,28/01/2011,17620.7,False
189246,20,14,04/02/2011,27164.1,False
189247,20,14,11/02/2011,27602.03,True
189248,20,14,18/02/2011,26971.87,False
189249,20,14,25/02/2011,23142.13,False
189250,20,14,04/03/2011,23213.46,False
189251,20,14,11/03/2011,22608.27,False
189252,20,14,18/03/2011,21696.65,False
189253,20,14,25/03/2011,20917.01,False
189254,20,14,01/04/2011,20318.7,False
189255,20,14,08/04/2011,21816.56,False
189256,20,14,15/04/2011,18069.93,False
189257,20,14,22/04/2011,23176.25,False
189258,20,14,29/04/2011,20240.63,False
189259,20,14,06/05/2011,22464.4,False
189260,20,14,13/05/2011,21298.43,False
189261,20,14,20/05/2011,20008.26,False
189262,20,14,27/05/2011,18242.75,False
189263,20,14,03/06/2011,19212.47,False
189264,20,14,10/06/2011,18221.97,False
189265,20,14,17/06/2011,20010.28,False
189266,20,14,24/06/2011,18681.12,False
189267,20,14,01/07/2011,18282.96,False
189268,20,14,08/07/2011,22015.63,False
189269,20,14,15/07/2011,19982.76,False
189270,20,14,22/07/2011,17535.12,False
189271,20,14,29/07/2011,17730.58,False
189272,20,14,05/08/2011,19926.78,False
189273,20,14,12/08/2011,21139.45,False
189274,20,14,19/08/2011,19729.06,False
189275,20,14,26/08/2011,20798.78,False
189276,20,14,02/09/2011,23161.36,False
189277,20,14,09/09/2011,22667.94,True
189278,20,14,16/09/2011,20030.34,False
189279,20,14,23/09/2011,18792.54,False
189280,20,14,30/09/2011,19612.07,False
189281,20,14,07/10/2011,21303.49,False
189282,20,14,14/10/2011,21870.05,False
189283,20,14,21/10/2011,20668.72,False
189284,20,14,28/10/2011,21830.27,False
189285,20,14,04/11/2011,26407.9,False
189286,20,14,11/11/2011,25853.15,False
189287,20,14,18/11/2011,33567.19,False
189288,20,14,25/11/2011,60464.48,True
189289,20,14,02/12/2011,34709.85,False
189290,20,14,09/12/2011,47387.26,False
189291,20,14,16/12/2011,55486.59,False
189292,20,14,23/12/2011,91268.81,False
189293,20,14,30/12/2011,35631.2,True
189294,20,14,06/01/2012,20061.02,False
189295,20,14,13/01/2012,17233.88,False
189296,20,14,20/01/2012,19263.35,False
189297,20,14,27/01/2012,20049.87,False
189298,20,14,03/02/2012,24230.09,False
189299,20,14,10/02/2012,31810.54,True
189300,20,14,17/02/2012,26188.21,False
189301,20,14,24/02/2012,22030.64,False
189302,20,14,02/03/2012,24565.12,False
189303,20,14,09/03/2012,23286.82,False
189304,20,14,16/03/2012,20139.81,False
189305,20,14,23/03/2012,19344.2,False
189306,20,14,30/03/2012,19775.72,False
189307,20,14,06/04/2012,25878.52,False
189308,20,14,13/04/2012,21058.91,False
189309,20,14,20/04/2012,19895.35,False
189310,20,14,27/04/2012,21090.07,False
189311,20,14,04/05/2012,23222.08,False
189312,20,14,11/05/2012,21962.52,False
189313,20,14,18/05/2012,24366.46,False
189314,20,14,25/05/2012,19978.56,False
189315,20,14,01/06/2012,21624.77,False
189316,20,14,08/06/2012,21027.89,False
189317,20,14,15/06/2012,20459.55,False
189318,20,14,22/06/2012,16787.09,False
189319,20,14,29/06/2012,19270.44,False
189320,20,14,06/07/2012,24007.61,False
189321,20,14,13/07/2012,20303.12,False
189322,20,14,20/07/2012,19660.42,False
189323,20,14,27/07/2012,18897.21,False
189324,20,14,03/08/2012,21008.28,False
189325,20,14,10/08/2012,20818.69,False
189326,20,14,17/08/2012,21162.71,False
189327,20,14,24/08/2012,18977.89,False
189328,20,14,31/08/2012,21494.77,False
189329,20,14,07/09/2012,21461.5,True
189330,20,14,14/09/2012,21952.17,False
189331,20,14,21/09/2012,22836.27,False
189332,20,14,28/09/2012,22465.99,False
189333,20,14,05/10/2012,21591.92,False
189334,20,14,12/10/2012,19988.59,False
189335,20,14,19/10/2012,21686.04,False
189336,20,14,26/10/2012,20237.54,False
189337,20,16,05/02/2010,6485.21,False
189338,20,16,12/02/2010,14294.06,True
189339,20,16,19/02/2010,12728.46,False
189340,20,16,26/02/2010,8814.52,False
189341,20,16,05/03/2010,10290.68,False
189342,20,16,12/03/2010,11922.39,False
189343,20,16,19/03/2010,17223.79,False
189344,20,16,26/03/2010,30674.32,False
189345,20,16,02/04/2010,37628.96,False
189346,20,16,09/04/2010,48060.04,False
189347,20,16,16/04/2010,57897.16,False
189348,20,16,23/04/2010,55976.44,False
189349,20,16,30/04/2010,45697.53,False
189350,20,16,07/05/2010,62249.55,False
189351,20,16,14/05/2010,49123.05,False
189352,20,16,21/05/2010,52279.52,False
189353,20,16,28/05/2010,89682.21,False
189354,20,16,04/06/2010,93687.36,False
189355,20,16,11/06/2010,54877.14,False
189356,20,16,18/06/2010,61704.25,False
189357,20,16,25/06/2010,58893.93,False
189358,20,16,02/07/2010,57200.9,False
189359,20,16,09/07/2010,58397.46,False
189360,20,16,16/07/2010,42007.17,False
189361,20,16,23/07/2010,38015.76,False
189362,20,16,30/07/2010,33577.46,False
189363,20,16,06/08/2010,27386.03,False
189364,20,16,13/08/2010,27522.35,False
189365,20,16,20/08/2010,22330.64,False
189366,20,16,27/08/2010,20246.34,False
189367,20,16,03/09/2010,20615.95,False
189368,20,16,10/09/2010,15457.06,True
189369,20,16,17/09/2010,10135.19,False
189370,20,16,24/09/2010,9629.33,False
189371,20,16,01/10/2010,6891.82,False
189372,20,16,08/10/2010,6942.69,False
189373,20,16,15/10/2010,6163.55,False
189374,20,16,22/10/2010,3842.06,False
189375,20,16,29/10/2010,4756.32,False
189376,20,16,05/11/2010,3743.99,False
189377,20,16,12/11/2010,6817.6,False
189378,20,16,19/11/2010,5369.15,False
189379,20,16,26/11/2010,2965.01,True
189380,20,16,03/12/2010,4470.84,False
189381,20,16,10/12/2010,5871.4,False
189382,20,16,17/12/2010,7783.45,False
189383,20,16,24/12/2010,5962.33,False
189384,20,16,31/12/2010,5531.83,True
189385,20,16,07/01/2011,3921.38,False
189386,20,16,14/01/2011,13572.73,False
189387,20,16,21/01/2011,8352.97,False
189388,20,16,28/01/2011,9985.44,False
189389,20,16,04/02/2011,7888.24,False
189390,20,16,11/02/2011,5128.36,True
189391,20,16,18/02/2011,4609.98,False
189392,20,16,25/02/2011,6602.18,False
189393,20,16,04/03/2011,12396.49,False
189394,20,16,11/03/2011,8597.15,False
189395,20,16,18/03/2011,15282.9,False
189396,20,16,25/03/2011,19515.06,False
189397,20,16,01/04/2011,15865.17,False
189398,20,16,08/04/2011,22691.58,False
189399,20,16,15/04/2011,34526.59,False
189400,20,16,22/04/2011,31485.94,False
189401,20,16,29/04/2011,39576.27,False
189402,20,16,06/05/2011,60906.04,False
189403,20,16,13/05/2011,70546.55,False
189404,20,16,20/05/2011,48517.84,False
189405,20,16,27/05/2011,85647.29,False
189406,20,16,03/06/2011,105742.58,False
189407,20,16,10/06/2011,73099.29,False
189408,20,16,17/06/2011,58681.57,False
189409,20,16,24/06/2011,56373.67,False
189410,20,16,01/07/2011,62644.96,False
189411,20,16,08/07/2011,55066.5,False
189412,20,16,15/07/2011,43994.16,False
189413,20,16,22/07/2011,41209.8,False
189414,20,16,29/07/2011,32754.48,False
189415,20,16,05/08/2011,35141.11,False
189416,20,16,12/08/2011,24890.09,False
189417,20,16,19/08/2011,23051.16,False
189418,20,16,26/08/2011,16923.07,False
189419,20,16,02/09/2011,20642.51,False
189420,20,16,09/09/2011,16438.96,True
189421,20,16,16/09/2011,9457.53,False
189422,20,16,23/09/2011,9684.04,False
189423,20,16,30/09/2011,10733.39,False
189424,20,16,07/10/2011,7157.83,False
189425,20,16,14/10/2011,6680.21,False
189426,20,16,21/10/2011,4129.68,False
189427,20,16,28/10/2011,4784.4,False
189428,20,16,04/11/2011,4846.29,False
189429,20,16,11/11/2011,4942.29,False
189430,20,16,18/11/2011,4200.48,False
189431,20,16,25/11/2011,5091.3,True
189432,20,16,02/12/2011,4021.46,False
189433,20,16,09/12/2011,3719.21,False
189434,20,16,16/12/2011,3744.22,False
189435,20,16,23/12/2011,5025.65,False
189436,20,16,30/12/2011,4511.2,True
189437,20,16,06/01/2012,8023.65,False
189438,20,16,13/01/2012,6313.63,False
189439,20,16,20/01/2012,5318.67,False
189440,20,16,27/01/2012,5671.94,False
189441,20,16,03/02/2012,5386.28,False
189442,20,16,10/02/2012,7000.44,True
189443,20,16,17/02/2012,7505.78,False
189444,20,16,24/02/2012,4883.59,False
189445,20,16,02/03/2012,8518.11,False
189446,20,16,09/03/2012,11923.14,False
189447,20,16,16/03/2012,22984.05,False
189448,20,16,23/03/2012,46490.15,False
189449,20,16,30/03/2012,34604.29,False
189450,20,16,06/04/2012,39679.87,False
189451,20,16,13/04/2012,27472.66,False
189452,20,16,20/04/2012,36787.28,False
189453,20,16,27/04/2012,29075.12,False
189454,20,16,04/05/2012,53403.35,False
189455,20,16,11/05/2012,54817.2,False
189456,20,16,18/05/2012,58584.06,False
189457,20,16,25/05/2012,93330.45,False
189458,20,16,01/06/2012,83346.55,False
189459,20,16,08/06/2012,65417.44,False
189460,20,16,15/06/2012,65500.27,False
189461,20,16,22/06/2012,60563.7,False
189462,20,16,29/06/2012,57635.76,False
189463,20,16,06/07/2012,66600.02,False
189464,20,16,13/07/2012,41333.21,False
189465,20,16,20/07/2012,29034.79,False
189466,20,16,27/07/2012,29595.12,False
189467,20,16,03/08/2012,29901.45,False
189468,20,16,10/08/2012,24952.25,False
189469,20,16,17/08/2012,21528.8,False
189470,20,16,24/08/2012,20540.23,False
189471,20,16,31/08/2012,18899.74,False
189472,20,16,07/09/2012,16118.32,True
189473,20,16,14/09/2012,10399.17,False
189474,20,16,21/09/2012,6784.7,False
189475,20,16,28/09/2012,6544.27,False
189476,20,16,05/10/2012,6494.03,False
189477,20,16,12/10/2012,4645.38,False
189478,20,16,19/10/2012,4591.16,False
189479,20,16,26/10/2012,4841.71,False
189480,20,17,05/02/2010,22464.57,False
189481,20,17,12/02/2010,19232.34,True
189482,20,17,19/02/2010,20092.86,False
189483,20,17,26/02/2010,17884.43,False
189484,20,17,05/03/2010,19075.56,False
189485,20,17,12/03/2010,20396.46,False
189486,20,17,19/03/2010,17679.72,False
189487,20,17,26/03/2010,16876.61,False
189488,20,17,02/04/2010,17743.27,False
189489,20,17,09/04/2010,15001.62,False
189490,20,17,16/04/2010,16026.23,False
189491,20,17,23/04/2010,14249.85,False
189492,20,17,30/04/2010,15474.07,False
189493,20,17,07/05/2010,16733.58,False
189494,20,17,14/05/2010,18139.89,False
189495,20,17,21/05/2010,13496.23,False
189496,20,17,28/05/2010,15361.65,False
189497,20,17,04/06/2010,14539.77,False
189498,20,17,11/06/2010,16313.51,False
189499,20,17,18/06/2010,15039.44,False
189500,20,17,25/06/2010,14077.75,False
189501,20,17,02/07/2010,14700.85,False
189502,20,17,09/07/2010,14691.15,False
189503,20,17,16/07/2010,16552.23,False
189504,20,17,23/07/2010,17393.2,False
189505,20,17,30/07/2010,16608.36,False
189506,20,17,06/08/2010,16164.48,False
189507,20,17,13/08/2010,16089.01,False
189508,20,17,20/08/2010,18076.54,False
189509,20,17,27/08/2010,19378.51,False
189510,20,17,03/09/2010,19269.09,False
189511,20,17,10/09/2010,20380.96,True
189512,20,17,17/09/2010,19127.39,False
189513,20,17,24/09/2010,17968.37,False
189514,20,17,01/10/2010,19145.49,False
189515,20,17,08/10/2010,21183.71,False
189516,20,17,15/10/2010,19240.27,False
189517,20,17,22/10/2010,17462.27,False
189518,20,17,29/10/2010,17327.15,False
189519,20,17,05/11/2010,20999.38,False
189520,20,17,12/11/2010,21052.61,False
189521,20,17,19/11/2010,20978.94,False
189522,20,17,26/11/2010,28561.95,True
189523,20,17,03/12/2010,22988.12,False
189524,20,17,10/12/2010,29874.28,False
189525,20,17,17/12/2010,30278.47,False
189526,20,17,24/12/2010,47913.44,False
189527,20,17,31/12/2010,17054.1,True
189528,20,17,07/01/2011,16180.46,False
189529,20,17,14/01/2011,15193.36,False
189530,20,17,21/01/2011,14040.86,False
189531,20,17,28/01/2011,13720.49,False
189532,20,17,04/02/2011,21749.04,False
189533,20,17,11/02/2011,20878.24,True
189534,20,17,18/02/2011,24157.54,False
189535,20,17,25/02/2011,22574.19,False
189536,20,17,04/03/2011,22252.73,False
189537,20,17,11/03/2011,19686.7,False
189538,20,17,18/03/2011,20266.06,False
189539,20,17,25/03/2011,18102.13,False
189540,20,17,01/04/2011,15355.95,False
189541,20,17,08/04/2011,17147.61,False
189542,20,17,15/04/2011,15231.31,False
189543,20,17,22/04/2011,16781.35,False
189544,20,17,29/04/2011,14919.64,False
189545,20,17,06/05/2011,17929.47,False
189546,20,17,13/05/2011,17263.32,False
189547,20,17,20/05/2011,16859.26,False
189548,20,17,27/05/2011,13326.75,False
189549,20,17,03/06/2011,12911.72,False
189550,20,17,10/06/2011,14622.65,False
189551,20,17,17/06/2011,15888.17,False
189552,20,17,24/06/2011,13827.35,False
189553,20,17,01/07/2011,15704.19,False
189554,20,17,08/07/2011,14301.9,False
189555,20,17,15/07/2011,15347.18,False
189556,20,17,22/07/2011,15089.43,False
189557,20,17,29/07/2011,14016.56,False
189558,20,17,05/08/2011,15948.11,False
189559,20,17,12/08/2011,15693.12,False
189560,20,17,19/08/2011,16951.62,False
189561,20,17,26/08/2011,16623.8,False
189562,20,17,02/09/2011,17758.99,False
189563,20,17,09/09/2011,19349.35,True
189564,20,17,16/09/2011,18402.46,False
189565,20,17,23/09/2011,19320.64,False
189566,20,17,30/09/2011,20048.28,False
189567,20,17,07/10/2011,22720.76,False
189568,20,17,14/10/2011,19402.27,False
189569,20,17,21/10/2011,19657.79,False
189570,20,17,28/10/2011,18587.11,False
189571,20,17,04/11/2011,21672.82,False
189572,20,17,11/11/2011,23664.29,False
189573,20,17,18/11/2011,20825.85,False
189574,20,17,25/11/2011,27059.08,True
189575,20,17,02/12/2011,24013.25,False
189576,20,17,09/12/2011,24535.59,False
189577,20,17,16/12/2011,29177.6,False
189578,20,17,23/12/2011,45362.67,False
189579,20,17,30/12/2011,20011.27,True
189580,20,17,06/01/2012,16979.18,False
189581,20,17,13/01/2012,15187.32,False
189582,20,17,20/01/2012,16988.52,False
189583,20,17,27/01/2012,14707.59,False
189584,20,17,03/02/2012,19921.62,False
189585,20,17,10/02/2012,22979.73,True
189586,20,17,17/02/2012,23249.25,False
189587,20,17,24/02/2012,20804.15,False
189588,20,17,02/03/2012,20127.86,False
189589,20,17,09/03/2012,20629.24,False
189590,20,17,16/03/2012,18055.34,False
189591,20,17,23/03/2012,17727.24,False
189592,20,17,30/03/2012,16478.45,False
189593,20,17,06/04/2012,17279.4,False
189594,20,17,13/04/2012,15082.89,False
189595,20,17,20/04/2012,15050.07,False
189596,20,17,27/04/2012,17302.59,False
189597,20,17,04/05/2012,16117.33,False
189598,20,17,11/05/2012,16809.01,False
189599,20,17,18/05/2012,17484.31,False
189600,20,17,25/05/2012,14056.35,False
189601,20,17,01/06/2012,13499.62,False
189602,20,17,08/06/2012,16321.69,False
189603,20,17,15/06/2012,14661.37,False
189604,20,17,22/06/2012,13979.33,False
189605,20,17,29/06/2012,13476.7,False
189606,20,17,06/07/2012,14494.48,False
189607,20,17,13/07/2012,13740.2,False
189608,20,17,20/07/2012,15684.97,False
189609,20,17,27/07/2012,15266.29,False
189610,20,17,03/08/2012,16096.04,False
189611,20,17,10/08/2012,16402.34,False
189612,20,17,17/08/2012,15728.07,False
189613,20,17,24/08/2012,17429.51,False
189614,20,17,31/08/2012,17514.05,False
189615,20,17,07/09/2012,18898.57,True
189616,20,17,14/09/2012,17730.73,False
189617,20,17,21/09/2012,18966.48,False
189618,20,17,28/09/2012,20781.46,False
189619,20,17,05/10/2012,20399.83,False
189620,20,17,12/10/2012,19275.43,False
189621,20,17,19/10/2012,20037.44,False
189622,20,17,26/10/2012,18535.65,False
189623,20,18,05/02/2010,9045.4,False
189624,20,18,12/02/2010,13106.5,True
189625,20,18,19/02/2010,8136.77,False
189626,20,18,26/02/2010,839.92,False
189627,20,18,05/03/2010,2262.17,False
189628,20,18,12/03/2010,5305.69,False
189629,20,18,19/03/2010,7747.36,False
189630,20,18,26/03/2010,12247.44,False
189631,20,18,02/04/2010,35784.7,False
189632,20,18,09/04/2010,17486.38,False
189633,20,18,16/04/2010,2104.75,False
189634,20,18,23/04/2010,392.95,False
189635,20,18,30/04/2010,-5.96,False
189636,20,18,07/05/2010,0.55,False
189637,20,18,21/05/2010,1.75,False
189638,20,18,28/05/2010,0.25,False
189639,20,18,04/06/2010,-4.0,False
189640,20,18,18/06/2010,-9.7,False
189641,20,18,25/06/2010,1.5,False
189642,20,18,02/07/2010,0.75,False
189643,20,18,23/07/2010,1.0,False
189644,20,18,20/08/2010,60.0,False
189645,20,18,27/08/2010,40.0,False
189646,20,18,03/09/2010,50.0,False
189647,20,18,10/09/2010,984.5,True
189648,20,18,17/09/2010,7730.38,False
189649,20,18,24/09/2010,9466.2,False
189650,20,18,01/10/2010,11527.3,False
189651,20,18,08/10/2010,12159.2,False
189652,20,18,15/10/2010,14561.43,False
189653,20,18,22/10/2010,18736.63,False
189654,20,18,29/10/2010,32809.72,False
189655,20,18,05/11/2010,24522.57,False
189656,20,18,12/11/2010,33312.88,False
189657,20,18,19/11/2010,39471.01,False
189658,20,18,26/11/2010,61024.65,True
189659,20,18,03/12/2010,86531.59,False
189660,20,18,10/12/2010,69632.09,False
189661,20,18,17/12/2010,53191.72,False
189662,20,18,24/12/2010,58624.85,False
189663,20,18,31/12/2010,51178.14,True
189664,20,18,07/01/2011,11497.73,False
189665,20,18,14/01/2011,1604.16,False
189666,20,18,21/01/2011,3716.04,False
189667,20,18,28/01/2011,4075.15,False
189668,20,18,04/02/2011,9260.16,False
189669,20,18,11/02/2011,18126.81,True
189670,20,18,18/02/2011,11251.25,False
189671,20,18,25/02/2011,514.75,False
189672,20,18,04/03/2011,2.58,False
189673,20,18,11/03/2011,495.09,False
189674,20,18,18/03/2011,4789.49,False
189675,20,18,25/03/2011,4369.16,False
189676,20,18,01/04/2011,5266.1,False
189677,20,18,08/04/2011,6746.92,False
189678,20,18,15/04/2011,10196.52,False
189679,20,18,22/04/2011,34090.05,False
189680,20,18,29/04/2011,18224.22,False
189681,20,18,06/05/2011,1262.97,False
189682,20,18,13/05/2011,145.53,False
189683,20,18,20/05/2011,-2.06,False
189684,20,18,27/05/2011,-17.66,False
189685,20,18,03/06/2011,-0.9,False
189686,20,18,10/06/2011,0.5,False
189687,20,18,17/06/2011,0.1,False
189688,20,18,24/06/2011,0.1,False
189689,20,18,22/07/2011,2.0,False
189690,20,18,29/07/2011,1.5,False
189691,20,18,05/08/2011,1.0,False
189692,20,18,12/08/2011,7.5,False
189693,20,18,19/08/2011,291.31,False
189694,20,18,26/08/2011,544.66,False
189695,20,18,02/09/2011,1105.81,False
189696,20,18,09/09/2011,1127.1,True
189697,20,18,16/09/2011,3754.05,False
189698,20,18,23/09/2011,6413.26,False
189699,20,18,30/09/2011,8767.17,False
189700,20,18,07/10/2011,8612.54,False
189701,20,18,14/10/2011,9994.53,False
189702,20,18,21/10/2011,13787.25,False
189703,20,18,28/10/2011,24977.93,False
189704,20,18,04/11/2011,21449.95,False
189705,20,18,11/11/2011,29418.94,False
189706,20,18,18/11/2011,37387.57,False
189707,20,18,25/11/2011,55204.37,True
189708,20,18,02/12/2011,92369.9,False
189709,20,18,09/12/2011,74578.53,False
189710,20,18,16/12/2011,56099.91,False
189711,20,18,23/12/2011,56310.94,False
189712,20,18,30/12/2011,47952.04,True
189713,20,18,06/01/2012,10823.58,False
189714,20,18,13/01/2012,3805.85,False
189715,20,18,20/01/2012,4564.13,False
189716,20,18,27/01/2012,3938.69,False
189717,20,18,03/02/2012,7270.38,False
189718,20,18,10/02/2012,13361.56,True
189719,20,18,17/02/2012,14505.18,False
189720,20,18,24/02/2012,2461.11,False
189721,20,18,02/03/2012,2987.24,False
189722,20,18,09/03/2012,3294.47,False
189723,20,18,16/03/2012,4751.12,False
189724,20,18,23/03/2012,6140.21,False
189725,20,18,30/03/2012,12347.61,False
189726,20,18,06/04/2012,34452.06,False
189727,20,18,13/04/2012,13392.26,False
189728,20,18,20/04/2012,1159.27,False
189729,20,18,27/04/2012,24.84,False
189730,20,18,04/05/2012,0.97,False
189731,20,18,11/05/2012,0.1,False
189732,20,18,18/05/2012,0.61,False
189733,20,18,15/06/2012,2.47,False
189734,20,18,27/07/2012,-0.98,False
189735,20,18,03/08/2012,1.94,False
189736,20,18,10/08/2012,450.15,False
189737,20,18,17/08/2012,1314.41,False
189738,20,18,24/08/2012,908.23,False
189739,20,18,31/08/2012,2524.38,False
189740,20,18,07/09/2012,4643.01,True
189741,20,18,14/09/2012,5169.65,False
189742,20,18,21/09/2012,9384.25,False
189743,20,18,28/09/2012,12033.3,False
189744,20,18,05/10/2012,15058.95,False
189745,20,18,12/10/2012,17464.03,False
189746,20,18,19/10/2012,19233.89,False
189747,20,18,26/10/2012,22957.53,False
189748,20,19,05/02/2010,0.0,False
189749,20,19,19/02/2010,16.0,False
189750,20,19,20/08/2010,108.0,False
189751,20,19,03/09/2010,153.0,False
189752,20,19,10/09/2010,36.0,True
189753,20,19,17/09/2010,539.0,False
189754,20,19,24/09/2010,1485.0,False
189755,20,19,01/10/2010,802.0,False
189756,20,19,08/10/2010,308.0,False
189757,20,19,15/10/2010,218.0,False
189758,20,19,22/10/2010,237.0,False
189759,20,19,29/10/2010,343.0,False
189760,20,19,05/11/2010,1183.0,False
